MMS Id,Permanent Call Number,Floor,Library Name,Location Name,Base Status,Title,Description,Barcode,Scanned Barcode,Match Status,Retention Commitment,Notes
993613770101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.9(1975-1976:fall-win.),0123500251798,39097014592241,#N/A,,
993613770101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.9(1976:spr.-sum.),0123500251806,39097014592233,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.10(1976-1977:fall-win.),0123500251814,39097014592217,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.10(1977:spr.-sum.),0123500251822,39097014591615,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.11(1977:fall-win.),0123500251830,39097014591623,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.11(1978:spr.-sum.),0123500251848,39097014591631,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.12(1978-1979:fall-win.),0123500251855,39097014591649,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.12(1979:spr.-sum.),0123500251863,39097014592357,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.14(1981),0123500251871,39097014592365,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.15(1982),0123500251889,39097014592373,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.16(1983),0123500251897,39097014592381,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.17(1984),0123500251905,39097014592399,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.18(1985),0123500251913,39097014592407,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.19(1986),0123500251921,39097014592415,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.20(1987),0123500251939,39097014592423,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.22(1989),0123500251947,39097014592431,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.23(1990),0123500251954,39097014592449,#N/A,,
991307760101921,PN2 .M6,Goldfarb Level 2,Main Library,Stacks,Item in place,Mosaic.,v.24(1991),0123500251962,39097014592456,#N/A,,
996491710101921,PN1993.3 .I553,Goldfarb Level 2,Main Library,Stacks,Item in place,Motion picture and television almanac.,1953/54,0123500436571,39097014651161,#N/A,,
996491710101921,PN1993.3 .I553,Goldfarb Level 2,Main Library,Stacks,Item in place,Motion picture and television almanac.,1955,0123500436589,39097014651179,#N/A,,
993894490101921,PS1 .M3,Goldfarb Level 2,Main Library,Stacks,Item in place,MSE. Massachusetts studies in English.,v. 2 1969-1970 Index v.1-2,0123500922810,39097014626775,#N/A,,
993894490101921,PS1 .M3,Goldfarb Level 2,Main Library,Stacks,Item in place,MSE. Massachusetts studies in English.,v. 3 1971-1972,0123500922828,39097014626908,#N/A,,
993894490101921,PS1 .M3,Goldfarb Level 2,Main Library,Stacks,Item in place,MSE. Massachusetts studies in English.,v. 6-7 n. 3 1979-1980,0123500922836,39097014627518,#N/A,,
993894490101921,PS1 .M3,Goldfarb Level 2,Main Library,Stacks,Item in place,MSE. Massachusetts studies in English.,v. 7 n.4 1981,0123500922844,39097014626890,#N/A,,One compiled version. v. 7 n. 4 1981 : v. 8 n.4 1982
993894490101921,PS1 .M3,Goldfarb Level 2,Main Library,Stacks,Item in place,MSE. Massachusetts studies in English.,v. 9 1983-1984,0123500922869,39097014627492,#N/A,,
993894490101921,PS1 .M3,Goldfarb Level 2,Main Library,Stacks,Item in place,MSE. Massachusetts studies in English.,v. 10 1985-1986,0123500922877,39097014627500,#N/A,,
993722190101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.18(1961),0123500445788,39097014570494,#N/A,,
993722190101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.19(1962),0123500445796,39097014570486,#N/A,,
993722190101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.20(1963),0123500445804,39097014570478,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.21(1964),0123500445812,39097014570460,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.22(1965),0123500445820,39097014570452,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.23(1966),0123500445838,39097014570445,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.24(1967),0123500445846,39097014570437,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.25(1968),0123500445853,39097014570429,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.26(1969),0123500445861,39097014570411,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.27(1970),0123500445879,39097014570403,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.28(1971),0123500445887,39097014570395,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.29(1972),0123500445895,39097014570593,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.30(1973),0123500445903,39097014570585,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.31(1974),0123500445911,39097014570577,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.32(1975),0123500445929,39097014570569,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.33(1976),0123500445937,39097014570551,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.34(1977),0123500445945,39097014570544,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.35(1978),0123500445952,39097014570536,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.36(1979),0123500445960,39097014570528,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.37(1980),0123500445978,39097014570510,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.38(1981),0123500445986,39097014570502,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.39(1982),0123500445994,39097014570692,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.40(1983),0123500446000,39097014570684,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.41(1984),0123500446018,39097014570676,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.42(1985),0123500446026,39097014570668,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.43(1986),0123500446034,39097014570650,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.44(1987),0123500446042,39097014570643,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.45(1988),0123500446059,39097014570635,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.46(1989),0123500446067,39097014570627,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.47(1990),0123500446075,39097014570619,#N/A,,
993783950101921,PA3 .M73,Goldfarb Level 2,Main Library,Stacks,Item in place,Museum helveticum.,v.48(1991),0123500446083,39097014570601,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.61:no.1(2013:Mar.),B1448848,39097014568506,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.61:no.2(2013:June),B1448849,39097014568514,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.61:no.3(2013:Sep.),B1448850,39097014568522,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.61:no.4(2013:Dec.),B1448851,39097014568530,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.62:no.1(2014:Mar.),B1624880,39097014568548,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.62:no.2(2014:June),B2015417,39097014568555,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.62:no.3(2014:Sep.),B2028731,39097014568563,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.62:no.4(2014:Dec.),B2035163,39097014568688,#N/A,,
993854060101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.63:no.1(2015:Mar.),B2038347,39097014568670,#N/A,,
994799110101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.63:no.2(2015:Jun.),B2041291,39097014568662,#N/A,,
994799110101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.63:no.3(2015:Sep.),B2042598,39097014568654,#N/A,,
994799110101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.63:no.4(2015:Dec.),B2047918,39097014568647,#N/A,,
994799110101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.64:no.1(2016:Mar.),B2052465,39097014568639,#N/A,,
994799110101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.64:no.2(2016:June),B2052864,39097014568621,#N/A,,
994799110101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.64:no.3(2016:Sept.),B2054870,39097014568613,#N/A,,
994799110101921,P769 .N3,Goldfarb Level 2,Main Library,Stacks,Item in place,Names.,v.64:no.4(2016:Dec.),B2058850,39097014568605,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.24(1939),0123500236617,39097014579560,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.25(1940),0123500236625,39097014579578,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.26(1941),0123500236633,39097014579586,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.27(1942),0123500236641,39097014579594,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.28(1943),0123500236658,39097014579602,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.29(1944),0123500236666,39097014579610,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.30(1945),0123500236674,39097014579628,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.31(1946),0123500236682,39097014579636,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.32(1948),0123500236690,39097014579644,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.33(1949),0123500236708,39097014579651,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.34(1950),0123500236716,39097014579669,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.35(1951),0123500236724,39097014579677,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.36(1952),0123500236732,39097014579685,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.37(1953),0123500236740,39097014579693,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.38(1954),0123500236757,39097014579701,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.39(1955),0123500236765,39097014579719,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.40(1956),0123500236773,39097014579727,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.52(1968),0123500236781,39097014579735,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.53(1969),0123500236799,39097014579743,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.54(1970),0123500236807,39097014579750,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.55(1971),0123500236815,39097014579768,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.56(1972),0123500236823,39097014579776,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.57(1973),0123500236831,39097014579784,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.58(1974),0123500236849,39097014579792,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.59(1975),0123500236856,39097014579800,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.60(1976),0123500236864,39097014579818,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.61(1977),0123500236872,39097014579826,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.62(1978),0123500236880,39097014579834,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.63(1979),0123500236898,39097014579842,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.64(1980),0123500236906,39097014579859,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.65(1981),0123500236914,39097014579867,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.66(1982),0123500236922,39097014579875,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.67(1983),0123500236930,39097014579883,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.68(1984),0123500236948,39097014579891,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.69(1985),0123500236955,39097014579909,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.70(1986),0123500236963,39097014579917,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.71(1987),0123500236971,39097014579925,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.72(1988),0123500236989,39097014579933,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.73(1989),0123500236997,39097014579941,#N/A,,
995210390101921,PB5 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,Neophilologus.,v.74(1990),0123500237003,39097014579958,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.1,0123500851845,39097014627526,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.2,0123500851852,39097014627534,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.3,0123500851860,39097014627542,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.4,0123500851878,39097014627559,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.5,0123500851886,39097014627567,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.7,0123500851894,39097014627575,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.8,0123500851902,39097014627583,#N/A,,
993854790101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.9,0123500851910,39097014627591,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.10,0123500851928,39097012901253,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.11,0123500851936,39097014627609,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.12,0123500851944,39097014627377,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.13,0123500851951,39097014627385,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.14,0123500851969,39097014627393,#N/A,,
993854800101921,PS1 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New American review.,no.15,0123500851977,39097014627401,#N/A,,
993613770101921,PN2 .N49,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review and bread loaf quarterly : NER/BLQ.,v. 5 autumn 1982-summer 1983,0123500140645,39097003328391,#N/A,,
993613770101921,PN2 .N49,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review and bread loaf quarterly : NER/BLQ.,v. 6 autumn 1983-summer 1984,0123500140652,39097014592464,#N/A,,
993613770101921,PN2 .N49,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review and bread loaf quarterly : NER/BLQ.,v. 7 autumn 1984-summer 1985,0123500140660,39097014592472,#N/A,,
993613770101921,PN2 .N49,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review and bread loaf quarterly : NER/BLQ.,v. 8 autumn 1985-summer 1986,0123500140678,39097014592480,#N/A,,
993613770101921,PN2 .N49,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review and bread loaf quarterly : NER/BLQ.,v. 9 autumn 1986-summer 1987,0123500140686,39097014592498,#N/A,,
993678890101921,PN2 .N49,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review and bread loaf quarterly : NER/BLQ.,v. 10 autumn 1987-summer 1988,0123500140694,39097014650882,#N/A,,
993678890101921,PN2 .N49,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review and bread loaf quarterly : NER/BLQ.,v. 11 autumn 1988-summer 1989,0123500140702,39097014650890,#N/A,,
993678890101921,PN2 .N49,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review and bread loaf quarterly : NER/BLQ.,v. 12 autumn 1989-summer 1990,0123500140710,39097014650908,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.31:no.1(2010),B1059846,39097014592662,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.31:no.2(2010),B1059847,39097014592670,#N/A,,
993613780101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.31:no.3(2010),B1059848,39097014592688,#N/A,,
993613780101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.31:no.4(2010),B1059849,39097014592696,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.27:no.1(2006),B163402,39097014592506,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.27:no.2(2006),B163403,39097014592514,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.27:no.3(2006),B163404,39097014592522,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.27:no.4(2006),B163405,39097014592530,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.28:no.1(2007),B206458,39097014592548,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.28:no.2(2007),B206459,39097014592555,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.28:no.3(2007),B206460,39097014592563,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.28:no.4(2007),B206461,39097014592571,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.29:no.1(2008),B536333,39097014592589,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.29:no.2(2008),B536334,39097014592597,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.29:no.3(2008),B536335,39097014592605,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.29:no.4(2008),B536336,39097014592613,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.30:no.1(2009),B704126,39097014592621,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.30:no.2(2009),B704127,39097014592639,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.30:no.3(2009),B704128,39097014592647,#N/A,,
993613770101921,PN2 .N492,Goldfarb Level 2,Main Library,Stacks,Item in place,New England review.,v.30:no.4(2009),B704129,39097014592654,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.1(1969-1970:aut.-spr.),0123500254008,39097014634506,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.2(1970-1971:aut.-spr.),0123500254016,39097014634498,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.3(1971-1972:aut.-spr.),0123500254024,39097014634480,#N/A,,
,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.4(1972-1973:aut.-spr.),0123500254032,39097014634472,#N/A,,
,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.5(1973-1974:aut.-spr.),0123500254040,39097014634464,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.7(1975-1976:aut.-spr.),0123500254057,39097014634456,#N/A,,
998696100101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.8(1976-1977:aut.-spr.),0123500254065,39097014634688,#N/A,,
998696100101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.9(1977-1978:aut.-spr.),0123500254073,39097014634670,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.10(1978-1979:aut.-spr.),0123500254081,39097014634662,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.11(1979-1980:aut.-spr.),0123500254099,39097014634654,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.12(1980-1981:aut.-spr.),0123500254107,39097014634647,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.13(1981-1982:aut.-spr.),0123500254115,39097014634639,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.14(1982-1983:aut.-spr.),0123500254123,39097014634621,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.15(1983-1984:aut.-spr.),0123500254131,39097014634613,#N/A,,
,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.16(1984-1985:aut.-spr.),0123500254149,39097014634605,#N/A,,
,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.17(1985-1986:aut.-spr.),0123500254156,39097014634597,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.19(1987-1988:aut.-spr.),0123500254164,39097014634589,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.20(1988-1989:aut.-spr.),0123500254172,39097014634803,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.21(1989-1990:aut.-win.),0123500254180,39097014634787,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.21(1990:spr.-aut.),0123500254198,39097014634779,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.22(1991:win.-spr.),0123500254206,39097014634761,#N/A,,v.22(1991:win.-spr.):index 1-21
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.22(1991:sum.-aut.),0123500254214,39097014634753,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.23(1992:win.-spr.),0123500254222,39097014634746,#N/A,,
993599470101921,PR1 .N44,Goldfarb Level 2,Main Library,Stacks,Item in place,New literary history.,v.23(1992:sum.-aut.),0123500254230,39097014634738,#N/A,,
99705070101921,PR2885 .N4,Goldfarb Level 2,Main Library,Stacks,Item in place,New Shakespeareana.,v. 2 1903,0123500048699,39097014637970,#N/A,,
