MMS Id,Permanent Call Number,Column1,Library Name,Location Name,Base Status,Title,Description,Barcode,Scanned Barcode,Retention Commitment,Notes
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.4(1890),0123500545330,39097014647490,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.5(1891),0123500545348,39097014647508,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.6(1892),0123500545355,39097014647532,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.7(1893),0123500545363,39097014647599,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.8(1894),0123500545371,39097014647706,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.9(1895),0123500545389,39097014647730,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.10(1896),0123500545397,39097014647250,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.11(1897),0123500545405,39097014647268,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.12(1898),0123500545413,39097014647276,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.13(1899),0123500545421,39097014647284,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.14(1900),0123500545439,39097014647292,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.15(1901),0123500545447,39097014647300,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.16(1902),0123500545454,39097014647318,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.17(1903),0123500545462,39097014647326,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.18(1904),0123500545470,39097014647334,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.19(1905),0123500545488,39097014647342,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.20(1906),0123500545496,39097014647367,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.21(1907),0123500545504,39097014647375,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.22(1908),0123500545512,39097014647383,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.23(1909),0123500545520,39097014647391,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.24(1910),0123500545538,39097014647409,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.25(1911),0123500545546,39097014647417,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.26(1912),0123500545553,39097014647425,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.28(1914),0123500545561,39097014647433,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.31-32(1924-1925),0123500545579,39097014647458,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.33-34(1926-1927),0123500545587,39097014647466,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.35-36(1928-1929),0123500545595,39097014647474,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.37-39(1930-1932),0123500545603,39097014647482,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.58(1962),0123500545611,39097014647516,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.59-60(1963-1964),0123500545629,39097014647524,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.63-64(1972),0123500545637,39097014647540,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.65-66(1973-1974),0123500545645,39097014647557,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.67(1975),0123500545652,39097014647565,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.68(1976),0123500545660,39097014647573,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.69(1977),0123500545678,39097014647581,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.70(1978),0123500545686,39097014647607,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.71(1979),0123500545694,39097014647615,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.72(1980),0123500545702,39097014647623,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,Index: v.1-70(1887-1978),0123500545710,39097014647235,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.73(1981),0123500545728,39097014647631,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.74(1982),0123500545736,39097014647649,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.75(1983),0123500545744,39097014647656,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.76(1984),0123500545751,39097014647664,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.77(1987),0123500545769,39097014647672,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.78(1988),0123500545777,39097014647680,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.79(1989),0123500545785,39097014647698,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.80(1990),0123500545793,39097014647714,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.81(1991),0123500545801,39097014647722,,
993712370101921,PJ5111 .Y45,,Main Library,Stacks,Item in place,Yiddish.,v.1(1973-1975),0123500524269,39097014612890,,
993712370101921,PJ5111 .Y45,,Main Library,Stacks,Item in place,Yiddish.,v.2(1975-1977),0123500524277,39097014612908,,
993712370101921,PJ5111 .Y45,,Main Library,Stacks,Item in place,Yiddish.,v.3(1977-1978),0123500524285,39097014612916,,
993712370101921,PJ5111 .Y45,,Main Library,Stacks,Item in place,Yiddish.,v.4(1979-1982),0123500524293,39097014612924,,
993712370101921,PJ5111 .Y45,,Main Library,Stacks,Item in place,Yiddish.,v.5(1982-1984),0123500524301,39097014612932,,
993712370101921,PJ5111 .Y45,,Main Library,Stacks,Item in place,Yiddish.,v.6:no.1(1985:Spr.),0123500524319,39097014612940,,
993712370101921,PJ5111 .Y45,,Main Library,Stacks,Item in place,Yiddish.,v.7(1987-1990),0123500524327,39097014612965,,
993712370101921,PJ5111 .Y45,,Main Library,Stacks,Item in place,Yiddish.,v.6:no.4(1987),B61342,39097014612957,,
996227660101921,PJ5111 .Y484,,Main Library,Stacks,Item in place,Yidishe filologye.,v.1,0888800065078,39097014612973,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.4,0888800064824,39097014644174,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.5,0888800064832,39097014644182,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.6,0888800064840,39097014644190,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.8,0888800064865,39097014644208,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.9,0888800064873,39097014644216,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.10-11,0888800064881,39097014644133,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.12,0888800064899,39097014644141,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.13,0888800064907,39097014644158,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.14,0888800064915,39097014644166,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.15,0888800064923,39097014644281,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.16,0888800064931,39097014644273,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.17,0888800064949,39097014644265,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.18,0888800064956,39097014644240,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.19-20,0888800064964,39097014644406,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.21-22,0888800064972,39097014644398,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.23-24,0888800064980,39097014644380,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.25-26,0888800064998,39097014644372,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.27,0888800065003,39097014644364,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.28,0888800065011,39097014644356,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.29,0888800065029,39097014644349,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.30,0888800065037,39097014644331,,
996227650101921,PJ5111 .Y52,,Main Library,Stacks,Item in place,Yidishe shprakh.,v.31-35,0888800065045,39097014644323,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.164:no.3(2014),B2039737,39097014645643,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.152(2002),B72242,39097011111243,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.1(1847),HAGY-6070-00001,39097014645189,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.2(1848),HAGY-6070-00002,39097014645692,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.3(1849),HAGY-6070-00003,39097014645809,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.4(1850),HAGY-6070-00004,39097014645817,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.5(1851),HAGY-6070-00005,39097014645825,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.6(1852),HAGY-6070-00006,39097014645833,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.7(1853),HAGY-6070-00007,39097014645841,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.8(1854),HAGY-6070-00008,39097014646344,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.9(1855),HAGY-6070-00009,39097014646450,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.10(1856),HAGY-6070-00010,39097014644224,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.11(1857),HAGY-6070-00011,39097014645387,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.12(1858),HAGY-6070-00012,39097014645403,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.13(1859),HAGY-6070-00013,39097014645627,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.14(1860),HAGY-6070-00014,39097014645635,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.15(1861),HAGY-6070-00015,39097014644307,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.16,HAGY-6070-00016,39097014645650,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.17,HAGY-6070-00017,39097014645668,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.18,HAGY-6070-00018,39097014645676,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.19,HAGY-6070-00019,39097014645684,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.20,HAGY-6070-00020,39097014645700,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.21,HAGY-6070-00021,39097014645718,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.22,HAGY-6070-00022,39097014645726,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.23,HAGY-6070-00023,39097014645734,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.24,HAGY-6070-00024,39097014645742,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.25,HAGY-6070-00025,39097014645759,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.26,HAGY-6070-00026,39097014645767,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.27,HAGY-6070-00027,39097014645775,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.28,HAGY-6070-00028,39097014645783,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.29,HAGY-6070-00029,39097014645791,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.30,HAGY-6070-00030,39097014645858,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.31,HAGY-6070-00031,39097014645866,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.32,HAGY-6070-00032,39097014645874,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.33,HAGY-6070-00033,39097014645882,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.34,HAGY-6070-00034,39097014645890,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.35,HAGY-6070-00035,39097014645908,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.36,HAGY-6070-00036,39097014645916,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.37,HAGY-6070-00037,39097014645924,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.38,HAGY-6070-00038,39097014645932,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.39,HAGY-6070-00039,39097014645940,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.40,HAGY-6070-00040,39097014645957,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.41,HAGY-6070-00041,39097014645965,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.42,HAGY-6070-00042,39097014645973,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.43,HAGY-6070-00043,39097014645981,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.44,HAGY-6070-00044,39097014645999,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.45,HAGY-6070-00045,39097014646005,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.46,HAGY-6070-00046,39097014646013,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.47,HAGY-6070-00047,39097014646021,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.48,HAGY-6070-00048,39097014646039,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.49,HAGY-6070-00049,39097014646047,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.50,HAGY-6070-00050,39097014646054,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.51,HAGY-6070-00051,39097014646062,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.52,HAGY-6070-00052,39097014646070,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.53,HAGY-6070-00053,39097014646088,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.54,HAGY-6070-00054,39097014646096,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.55,HAGY-6070-00055,39097014646104,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.56,HAGY-6070-00056,39097014646112,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.57,HAGY-6070-00057,39097014646120,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.58,HAGY-6070-00058,39097014646138,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.59,HAGY-6070-00059,39097014646146,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.60,HAGY-6070-00060,39097014646153,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,Index: v.51-60,HAGY-6070-00061,39097014645171,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.61,HAGY-6070-00062,39097014646161,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.62(1908),HAGY-6070-00063,39097014646179,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.63(1909),HAGY-6070-00064,39097014646187,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.64(1910),HAGY-6070-00065,39097014646195,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.65,HAGY-6070-00066,39097014646203,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.66,HAGY-6070-00067,39097014646211,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.67,HAGY-6070-00068,39097014646229,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.68,HAGY-6070-00069,39097014646237,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.69,HAGY-6070-00070,39097014646245,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.70(1916),HAGY-6070-00071,39097014646252,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.71,HAGY-6070-00072,39097014646260,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.72,HAGY-6070-00073,39097014646278,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.73,HAGY-6070-00074,39097014646286,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.74,HAGY-6070-00075,39097014646294,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.75,HAGY-6070-00076,39097014646302,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.76-77(1922-1923),HAGY-6070-00077,39097014646310,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.78,HAGY-6070-00078,39097014646328,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.79,HAGY-6070-00079,39097014646336,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.80,HAGY-6070-00080,39097014646351,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.81,HAGY-6070-00081,39097014646369,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.82,HAGY-6070-00082,39097014646377,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.83,HAGY-6070-00083,39097014646385,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.84,HAGY-6070-00084,39097014646393,,
